iso_code,continent,location,date,new_cases,new_deaths,total_cases_per_million,total_deaths_per_million,total_tests_per_thousand,population
VCT,North America,Saint Vincent and the Grenadines,2021-11-19,19.0,0.0,48333.318,656.068,802.308,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-11-20,13.0,0.0,48450.152,656.068,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-11-21,0.0,0.0,48450.152,656.068,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-11-22,23.0,0.0,48656.859000000004,656.068,804.24,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-11-23,0.0,0.0,48656.859000000004,656.068,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-11-24,32.0,1.0,48944.45,665.055,806.577,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-11-25,23.0,0.0,49151.155999999995,665.055,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-11-26,31.0,0.0,49429.76,665.055,811.664,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-11-27,0.0,0.0,49429.76,665.055,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-11-28,0.0,0.0,49429.76,665.055,813.83,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-11-29,25.0,0.0,49654.441,665.055,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-11-30,0.0,0.0,49654.441,665.055,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-01,37.0,0.0,49986.969000000005,665.055,816.175,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-02,17.0,0.0,50139.751,665.055,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-03,0.0,0.0,50139.751,665.055,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-04,0.0,0.0,50139.751,665.055,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-05,44.0,2.0,50535.189000000006,683.029,820.7139999999999,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-06,0.0,0.0,50535.189000000006,683.029,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-07,22.0,0.0,50732.90900000001,683.029,822.817,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-08,0.0,0.0,50732.90900000001,683.029,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-09,0.0,0.0,50732.90900000001,683.029,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-10,47.0,1.0,51155.308,692.0169999999999,827.7510000000001,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-11,0.0,0.0,51155.308,692.0169999999999,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-12,30.0,0.0,51424.925,692.0169999999999,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-13,0.0,0.0,51424.925,692.0169999999999,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-14,1.0,0.0,51433.912000000004,692.0169999999999,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-15,0.0,0.0,51433.912000000004,692.0169999999999,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-16,0.0,0.0,51433.912000000004,692.0169999999999,835.785,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-17,35.0,0.0,51748.465,692.0169999999999,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-18,0.0,0.0,51748.465,692.0169999999999,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-19,0.0,0.0,51748.465,692.0169999999999,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-20,0.0,0.0,51748.465,692.0169999999999,838.248,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-21,26.0,2.0,51982.133,709.9910000000001,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-22,26.0,0.0,52215.801,709.9910000000001,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-23,0.0,0.0,52215.801,709.9910000000001,841.4019999999999,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-24,18.0,2.0,52377.570999999996,727.966,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-25,0.0,0.0,52377.570999999996,727.966,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-26,0.0,0.0,52377.570999999996,727.966,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-27,0.0,0.0,52377.570999999996,727.966,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-28,15.0,0.0,52512.38,727.966,843.4960000000001,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-29,7.0,0.0,52575.291,727.966,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-30,0.0,0.0,52575.291,727.966,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2021-12-31,0.0,0.0,52575.291,727.966,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2022-01-01,0.0,0.0,52575.291,727.966,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2022-01-02,102.0,2.0,53491.988,745.94,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2022-01-03,39.0,0.0,53842.49,745.94,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2022-01-04,0.0,0.0,53842.49,745.94,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2022-01-05,48.0,0.0,54273.877,745.94,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2022-01-06,208.0,1.0,56143.22,754.927,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2022-01-07,0.0,0.0,56143.22,754.927,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2022-01-08,0.0,0.0,56143.22,754.927,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2022-01-09,0.0,0.0,56143.22,754.927,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2022-01-10,0.0,0.0,56143.22,754.927,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2022-01-11,315.0,1.0,58974.198,763.914,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2022-01-12,0.0,0.0,58974.198,763.914,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2022-01-13,13.0,0.0,59091.032,763.914,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2022-01-14,6.0,0.0,59144.955,763.914,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2022-01-15,0.0,0.0,59144.955,763.914,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2022-01-16,0.0,0.0,59144.955,763.914,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2022-01-17,18.0,2.0,59306.725,781.8889999999999,,111269.0
VCT,North America,Saint Vincent and the Grenadines,2022-01-18,5.0,1.0,59351.66099999999,790.8760000000001,,111269.0
VEN,South America,Venezuela,2021-10-11,1292.0,17.0,13400.756000000001,161.436,,28704947.0
VEN,South America,Venezuela,2021-10-12,0.0,0.0,13400.756000000001,161.436,,28704947.0
VEN,South America,Venezuela,2021-10-13,1284.0,18.0,13445.487,162.063,,28704947.0
VEN,South America,Venezuela,2021-10-14,2791.0,29.0,13542.718,163.07299999999998,,28704947.0
VEN,South America,Venezuela,2021-10-15,1302.0,12.0,13588.076000000001,163.491,,28704947.0
VEN,South America,Venezuela,2021-10-16,0.0,0.0,13588.076000000001,163.491,,28704947.0
VEN,South America,Venezuela,2021-10-17,2717.0,26.0,13682.729,164.39700000000002,,28704947.0
VEN,South America,Venezuela,2021-10-18,1299.0,15.0,13727.982,164.919,,28704947.0
VEN,South America,Venezuela,2021-10-19,1162.0,14.0,13768.463,165.407,,28704947.0
VEN,South America,Venezuela,2021-10-20,1254.0,15.0,13812.149,165.93,,28704947.0
VEN,South America,Venezuela,2021-10-21,0.0,0.0,13812.149,165.93,,28704947.0
VEN,South America,Venezuela,2021-10-22,893.0,12.0,13843.258,166.34799999999998,,28704947.0
VEN,South America,Venezuela,2021-10-23,2297.0,25.0,13923.278999999999,167.21900000000002,,28704947.0
VEN,South America,Venezuela,2021-10-24,844.0,10.0,13952.681999999999,167.567,,28704947.0
VEN,South America,Venezuela,2021-10-25,748.0,12.0,13978.74,167.985,,28704947.0
VEN,South America,Venezuela,2021-10-26,0.0,0.0,13978.74,167.985,,28704947.0
VEN,South America,Venezuela,2021-10-27,1148.0,14.0,14018.733,168.47299999999998,,28704947.0
VEN,South America,Venezuela,2021-10-28,911.0,12.0,14050.47,168.891,,28704947.0
VEN,South America,Venezuela,2021-10-29,1069.0,12.0,14087.711000000001,169.30900000000003,,28704947.0
VEN,South America,Venezuela,2021-10-30,1852.0,24.0,14152.23,170.145,,28704947.0
VEN,South America,Venezuela,2021-10-31,912.0,7.0,14184.001,170.389,,28704947.0
VEN,South America,Venezuela,2021-11-01,715.0,11.0,14208.91,170.77200000000002,,28704947.0
VEN,South America,Venezuela,2021-11-02,861.0,13.0,14238.905,171.225,,28704947.0
VEN,South America,Venezuela,2021-11-03,968.0,10.0,14272.627,171.57299999999998,,28704947.0
VEN,South America,Venezuela,2021-11-04,953.0,11.0,14305.827,171.956,,28704947.0
VEN,South America,Venezuela,2021-11-05,926.0,10.0,14338.086000000001,172.305,,28704947.0
VEN,South America,Venezuela,2021-11-06,898.0,9.0,14369.37,172.618,,28704947.0
VEN,South America,Venezuela,2021-11-07,663.0,10.0,14392.466999999999,172.967,,28704947.0
VEN,South America,Venezuela,2021-11-08,1085.0,11.0,14430.265,173.35,,28704947.0
VEN,South America,Venezuela,2021-11-09,0.0,0.0,14430.265,173.35,,28704947.0
VEN,South America,Venezuela,2021-11-10,1970.0,20.0,14498.895,174.047,,28704947.0
VEN,South America,Venezuela,2021-11-11,0.0,0.0,14498.895,174.047,,28704947.0
VEN,South America,Venezuela,2021-11-12,1808.0,14.0,14561.88,174.53400000000002,,28704947.0
VEN,South America,Venezuela,2021-11-13,902.0,9.0,14593.303,174.84799999999998,,28704947.0
VEN,South America,Venezuela,2021-11-14,845.0,7.0,14622.741000000002,175.092,,28704947.0
VEN,South America,Venezuela,2021-11-15,755.0,8.0,14649.043,175.37,,28704947.0
VEN,South America,Venezuela,2021-11-16,0.0,0.0,14649.043,175.37,,28704947.0
VEN,South America,Venezuela,2021-11-17,1729.0,15.0,14709.276000000002,175.893,,28704947.0
VEN,South America,Venezuela,2021-11-18,0.0,0.0,14709.276000000002,175.893,,28704947.0
VEN,South America,Venezuela,2021-11-19,1404.0,17.0,14758.188,176.485,,28704947.0
VEN,South America,Venezuela,2021-11-20,808.0,7.0,14786.336000000001,176.729,,28704947.0
VEN,South America,Venezuela,2021-11-21,772.0,6.0,14813.231000000002,176.938,,28704947.0
VEN,South America,Venezuela,2021-11-22,801.0,9.0,14841.135,177.252,,28704947.0
VEN,South America,Venezuela,2021-11-23,0.0,0.0,14841.135,177.252,,28704947.0
VEN,South America,Venezuela,2021-11-24,785.0,9.0,14868.482,177.565,,28704947.0
VEN,South America,Venezuela,2021-11-25,1654.0,18.0,14926.103000000001,178.192,,28704947.0
VEN,South America,Venezuela,2021-11-26,907.0,9.0,14957.7,178.50599999999997,,28704947.0
VEN,South America,Venezuela,2021-11-27,686.0,7.0,14981.598999999998,178.75,,28704947.0
VEN,South America,Venezuela,2021-11-28,650.0,7.0,15004.243,178.99400000000003,,28704947.0
VEN,South America,Venezuela,2021-11-29,600.0,6.0,15025.145,179.203,,28704947.0
VEN,South America,Venezuela,2021-11-30,0.0,0.0,15025.145,179.203,,28704947.0
VEN,South America,Venezuela,2021-12-01,1218.0,17.0,15067.577,179.795,,28704947.0
VEN,South America,Venezuela,2021-12-02,694.0,9.0,15091.753999999999,180.108,,28704947.0
VEN,South America,Venezuela,2021-12-03,452.0,7.0,15107.5,180.352,,28704947.0
VEN,South America,Venezuela,2021-12-04,473.0,9.0,15123.978000000001,180.666,,28704947.0
VEN,South America,Venezuela,2021-12-05,785.0,7.0,15151.326000000001,180.91,,28704947.0
VEN,South America,Venezuela,2021-12-06,0.0,0.0,15151.326000000001,180.91,,28704947.0
VEN,South America,Venezuela,2021-12-07,543.0,9.0,15170.242,181.22299999999998,,28704947.0
VEN,South America,Venezuela,2021-12-08,364.0,6.0,15182.923,181.43200000000002,,28704947.0
VEN,South America,Venezuela,2021-12-09,777.0,15.0,15209.992,181.955,,28704947.0
VEN,South America,Venezuela,2021-12-10,511.0,6.0,15227.793,182.16400000000002,,28704947.0
VEN,South America,Venezuela,2021-12-11,774.0,5.0,15254.757,182.338,,28704947.0
VEN,South America,Venezuela,2021-12-12,796.0,5.0,15282.488000000001,182.512,,28704947.0
VEN,South America,Venezuela,2021-12-13,0.0,0.0,15282.488000000001,182.512,,28704947.0
VEN,South America,Venezuela,2021-12-14,406.0,6.0,15296.632,182.72099999999998,,28704947.0
VEN,South America,Venezuela,2021-12-15,355.0,5.0,15308.999,182.895,,28704947.0
VEN,South America,Venezuela,2021-12-16,491.0,8.0,15326.104,183.174,,28704947.0
VEN,South America,Venezuela,2021-12-17,463.0,7.0,15342.233999999999,183.418,,28704947.0
VEN,South America,Venezuela,2021-12-18,386.0,7.0,15355.681,183.662,,28704947.0
VEN,South America,Venezuela,2021-12-19,778.0,13.0,15382.784,184.115,,28704947.0
VEN,South America,Venezuela,2021-12-20,0.0,0.0,15382.784,184.115,,28704947.0
VEN,South America,Venezuela,2021-12-21,375.0,6.0,15395.848,184.324,,28704947.0
VEN,South America,Venezuela,2021-12-22,241.0,8.0,15404.243999999999,184.602,,28704947.0
VEN,South America,Venezuela,2021-12-23,253.0,7.0,15413.058,184.84599999999998,,28704947.0
VEN,South America,Venezuela,2021-12-24,568.0,6.0,15432.845,185.055,,28704947.0
VEN,South America,Venezuela,2021-12-25,0.0,0.0,15432.845,185.055,,28704947.0
VEN,South America,Venezuela,2021-12-26,333.0,2.0,15444.446000000002,185.125,,28704947.0
VEN,South America,Venezuela,2021-12-27,0.0,0.0,15444.446000000002,185.125,,28704947.0
VEN,South America,Venezuela,2021-12-28,651.0,5.0,15467.125,185.299,,28704947.0
VEN,South America,Venezuela,2021-12-29,0.0,0.0,15467.125,185.299,,28704947.0
VEN,South America,Venezuela,2021-12-30,428.0,5.0,15482.035,185.47299999999998,,28704947.0
VEN,South America,Venezuela,2021-12-31,224.0,4.0,15489.839,185.613,,28704947.0
VEN,South America,Venezuela,2022-01-01,193.0,3.0,15496.562,185.717,,28704947.0
VEN,South America,Venezuela,2022-01-02,144.0,2.0,15501.579,185.787,,28704947.0
VEN,South America,Venezuela,2022-01-03,110.0,2.0,15505.411,185.856,,28704947.0
VEN,South America,Venezuela,2022-01-04,287.0,2.0,15515.409,185.926,,28704947.0
VEN,South America,Venezuela,2022-01-05,311.0,4.0,15526.243999999999,186.065,,28704947.0
VEN,South America,Venezuela,2022-01-06,0.0,0.0,15526.243999999999,186.065,,28704947.0
VEN,South America,Venezuela,2022-01-07,346.0,4.0,15538.296999999999,186.205,,28704947.0
VEN,South America,Venezuela,2022-01-08,401.0,3.0,15552.267,186.30900000000003,,28704947.0
VEN,South America,Venezuela,2022-01-09,861.0,9.0,15582.261999999999,186.623,,28704947.0
VEN,South America,Venezuela,2022-01-10,0.0,0.0,15582.261999999999,186.623,,28704947.0
VEN,South America,Venezuela,2022-01-11,577.0,4.0,15602.363000000001,186.762,,28704947.0
VEN,South America,Venezuela,2022-01-12,1865.0,9.0,15667.333999999999,187.076,,28704947.0
VEN,South America,Venezuela,2022-01-13,0.0,0.0,15667.333999999999,187.076,,28704947.0
VEN,South America,Venezuela,2022-01-14,2700.0,6.0,15761.395,187.285,,28704947.0
VEN,South America,Venezuela,2022-01-15,0.0,0.0,15761.395,187.285,,28704947.0
VEN,South America,Venezuela,2022-01-16,2593.0,4.0,15851.728000000001,187.424,,28704947.0
VEN,South America,Venezuela,2022-01-17,1618.0,3.0,15908.094,187.52900000000002,,28704947.0
VEN,South America,Venezuela,2022-01-18,,0.0,15908.094,187.52900000000002,,28704947.0
VGB,North America,British Virgin Islands,2021-10-11,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-10-12,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-10-13,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-10-14,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-10-15,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-10-16,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-10-17,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-10-18,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-10-19,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-10-20,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-10-21,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-10-22,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-10-23,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-10-24,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-10-25,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-10-26,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-10-27,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-10-28,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-10-29,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-10-30,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-10-31,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-11-01,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-11-02,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-11-03,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-11-04,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-11-05,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-11-06,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-11-07,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-11-08,0.0,0.0,89570.391,1216.185,,30423.0
VGB,North America,British Virgin Islands,2021-11-09,20.0,1.0,90227.788,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-11-10,0.0,0.0,90227.788,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-11-11,0.0,0.0,90227.788,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-11-12,0.0,0.0,90227.788,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-11-13,0.0,0.0,90227.788,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-11-14,0.0,0.0,90227.788,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-11-15,0.0,0.0,90227.788,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-11-16,0.0,0.0,90227.788,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-11-17,20.0,0.0,90885.186,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-11-18,0.0,0.0,90885.186,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-11-19,0.0,0.0,90885.186,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-11-20,0.0,0.0,90885.186,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-11-21,0.0,0.0,90885.186,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-11-22,0.0,0.0,90885.186,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-11-23,0.0,0.0,90885.186,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-11-24,0.0,0.0,90885.186,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-11-25,8.0,0.0,91148.144,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-11-26,0.0,0.0,91148.144,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-11-27,0.0,0.0,91148.144,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-11-28,0.0,0.0,91148.144,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-11-29,0.0,0.0,91148.144,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-11-30,0.0,0.0,91148.144,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-12-01,36.0,0.0,92331.46,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-12-02,0.0,0.0,92331.46,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-12-03,0.0,0.0,92331.46,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-12-04,0.0,0.0,92331.46,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-12-05,0.0,0.0,92331.46,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-12-06,7.0,0.0,92561.549,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-12-07,0.0,0.0,92561.549,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-12-08,0.0,0.0,92561.549,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-12-09,0.0,0.0,92561.549,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-12-10,0.0,0.0,92561.549,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-12-11,0.0,0.0,92561.549,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-12-12,0.0,0.0,92561.549,1249.055,,30423.0
VGB,North America,British Virgin Islands,2021-12-13,26.0,1.0,93416.165,1281.925,,30423.0
VGB,North America,British Virgin Islands,2021-12-14,0.0,0.0,93416.165,1281.925,,30423.0
VGB,North America,British Virgin Islands,2021-12-15,0.0,0.0,93416.165,1281.925,,30423.0
VGB,North America,British Virgin Islands,2021-12-16,44.0,0.0,94862.44,1281.925,,30423.0
VGB,North America,British Virgin Islands,2021-12-17,0.0,0.0,94862.44,1281.925,,30423.0
VGB,North America,British Virgin Islands,2021-12-18,0.0,0.0,94862.44,1281.925,,30423.0
VGB,North America,British Virgin Islands,2021-12-19,0.0,0.0,94862.44,1281.925,,30423.0
VGB,North America,British Virgin Islands,2021-12-20,0.0,0.0,94862.44,1281.925,,30423.0
VGB,North America,British Virgin Islands,2021-12-21,0.0,0.0,94862.44,1281.925,,30423.0
VGB,North America,British Virgin Islands,2021-12-22,0.0,0.0,94862.44,1281.925,,30423.0
VGB,North America,British Virgin Islands,2021-12-23,130.0,0.0,99135.522,1281.925,,30423.0
VGB,North America,British Virgin Islands,2021-12-24,0.0,0.0,99135.522,1281.925,,30423.0
VGB,North America,British Virgin Islands,2021-12-25,0.0,0.0,99135.522,1281.925,,30423.0
VGB,North America,British Virgin Islands,2021-12-26,0.0,0.0,99135.522,1281.925,,30423.0
VGB,North America,British Virgin Islands,2021-12-27,55.0,0.0,100943.365,1281.925,,30423.0
VGB,North America,British Virgin Islands,2021-12-28,0.0,0.0,100943.365,1281.925,,30423.0
VGB,North America,British Virgin Islands,2021-12-29,0.0,0.0,100943.365,1281.925,,30423.0
VGB,North America,British Virgin Islands,2021-12-30,326.0,0.0,111658.942,1281.925,,30423.0
VGB,North America,British Virgin Islands,2021-12-31,95.0,0.0,114781.58,1281.925,,30423.0
VGB,North America,British Virgin Islands,2022-01-01,0.0,0.0,114781.58,1281.925,,30423.0
VGB,North America,British Virgin Islands,2022-01-02,0.0,0.0,114781.58,1281.925,,30423.0
VGB,North America,British Virgin Islands,2022-01-03,268.0,1.0,123590.704,1314.795,,30423.0
VGB,North America,British Virgin Islands,2022-01-04,0.0,0.0,123590.704,1314.795,,30423.0
VGB,North America,British Virgin Islands,2022-01-05,0.0,0.0,123590.704,1314.795,,30423.0
VGB,North America,British Virgin Islands,2022-01-06,447.0,0.0,138283.535,1314.795,,30423.0
VGB,North America,British Virgin Islands,2022-01-07,0.0,0.0,138283.535,1314.795,,30423.0
VGB,North America,British Virgin Islands,2022-01-08,0.0,0.0,138283.535,1314.795,,30423.0
VGB,North America,British Virgin Islands,2022-01-09,0.0,0.0,138283.535,1314.795,,30423.0
VGB,North America,British Virgin Islands,2022-01-10,0.0,0.0,138283.535,1314.795,,30423.0
VGB,North America,British Virgin Islands,2022-01-11,557.0,0.0,156592.052,1314.795,,30423.0
VGB,North America,British Virgin Islands,2022-01-12,183.0,0.0,162607.238,1314.795,,30423.0
VGB,North America,British Virgin Islands,2022-01-13,0.0,0.0,162607.238,1314.795,,30423.0
VGB,North America,British Virgin Islands,2022-01-14,308.0,2.0,172731.157,1380.5339999999999,,30423.0
VGB,North America,British Virgin Islands,2022-01-15,0.0,0.0,172731.157,1380.5339999999999,,30423.0
VGB,North America,British Virgin Islands,2022-01-16,0.0,0.0,172731.157,1380.5339999999999,,30423.0
VGB,North America,British Virgin Islands,2022-01-17,194.0,5.0,179107.91199999998,1544.884,,30423.0
VGB,North America,British Virgin Islands,2022-01-18,,0.0,179107.91199999998,1544.884,,30423.0
VNM,Asia,Vietnam,2021-10-11,3619.0,115.0,8590.11,210.55599999999998,,98168829.0
VNM,Asia,Vietnam,2021-10-12,2949.0,93.0,8620.15,211.503,263.51099999999997,98168829.0
VNM,Asia,Vietnam,2021-10-13,3461.0,106.0,8655.405,212.583,264.843,98168829.0
VNM,Asia,Vietnam,2021-10-14,4151.0,81.0,8697.69,213.408,267.367,98168829.0
VNM,Asia,Vietnam,2021-10-15,3797.0,93.0,8736.368,214.355,269.69,98168829.0
VNM,Asia,Vietnam,2021-10-16,3221.0,88.0,8769.179,215.252,,98168829.0
VNM,Asia,Vietnam,2021-10-17,3193.0,63.0,8801.704,215.893,270.682,98168829.0
VNM,Asia,Vietnam,2021-10-18,3168.0,75.0,8833.975,216.657,,98168829.0
VNM,Asia,Vietnam,2021-10-19,3034.0,75.0,8864.881,217.421,271.715,98168829.0
VNM,Asia,Vietnam,2021-10-20,3646.0,72.0,8902.021,218.155,273.874,98168829.0
VNM,Asia,Vietnam,2021-10-21,3636.0,71.0,8939.059000000001,218.878,274.994,98168829.0
VNM,Asia,Vietnam,2021-10-22,3985.0,56.0,8979.653,219.44799999999998,,98168829.0
VNM,Asia,Vietnam,2021-10-23,3373.0,77.0,9014.011999999999,220.233,,98168829.0
VNM,Asia,Vietnam,2021-10-24,4045.0,53.0,9055.216,220.773,277.587,98168829.0
VNM,Asia,Vietnam,2021-10-25,3639.0,65.0,9092.285,221.435,,98168829.0
VNM,Asia,Vietnam,2021-10-26,3595.0,64.0,9128.905999999999,222.08700000000002,,98168829.0
VNM,Asia,Vietnam,2021-10-27,4411.0,54.0,9173.839,222.637,,98168829.0
VNM,Asia,Vietnam,2021-10-28,4892.0,54.0,9223.671,223.187,281.343,98168829.0
VNM,Asia,Vietnam,2021-10-29,4899.0,56.0,9273.575,223.757,282.245,98168829.0
VNM,Asia,Vietnam,2021-10-30,5227.0,64.0,9326.82,224.40900000000002,,98168829.0
VNM,Asia,Vietnam,2021-10-31,5519.0,53.0,9383.039,224.949,,98168829.0
VNM,Asia,Vietnam,2021-11-01,5598.0,48.0,9440.064,225.438,,98168829.0
VNM,Asia,Vietnam,2021-11-02,5637.0,74.0,9497.485,226.192,286.125,98168829.0
VNM,Asia,Vietnam,2021-11-03,7106.0,78.0,9569.871,226.987,287.272,98168829.0
VNM,Asia,Vietnam,2021-11-04,6580.0,59.0,9636.898000000001,227.588,288.427,98168829.0
VNM,Asia,Vietnam,2021-11-05,7504.0,70.0,9713.338,228.301,289.672,98168829.0
